 개방자치단체코드 , 관리번호 , 인허가일자 , 인허가취소일자 , 영업상태코드 , 영업상태명 , 상세영업상태코드 , 상세영업상태명 , 폐업일자 , 휴업시작일자 , 휴업종료일자 , 재개업일자 , 전화번호 , 소재지면적 , 소재지우편번호 , 지번주소 , 도로명주소 , 도로명우편번호 , 사업장명 , 최종수정일자 , 데이터갱신구분 , 데이터갱신일자 , 업태구분명 , 좌표정보(X) , 좌표정보(Y) , 위생업태명 , 남성종사자수 , 여성종사자수 , 영업장주변구분명 , 등급구분명 , 급수시설구분명 , 총인원 , 본사종업원수 , 공장사무직종업원수 , 공장판매직종업원수 , 공장생산직종업원수 , 건물소유구분명 , 보증액 , 월세액 , 다중이용업소여부 , 시설총규모 , 전통업소지정번호 , 전통업소주된음식 , 홈페이지 ,입력주소,X,Y,CLSS,PNU,주소구분,표준신주소,표준구주소,우편번호,행정동코드,행정동명,법정동코드,법정동명
3190000, 3190000-102-1999-07519 ,19991214,  ,1, 영업/정상 ,1, 영업 ,  ,  ,  ,  , 02 5828385 ,45.46,156826, 서울특별시 동작구 사당동 1031-25번지  , 서울특별시 동작구 동작대로3길 8 (사당동) ,7015, 기쁨조 ,2.01607E+13, I , 2018-08-31 23:59:59.0 , 룸살롱 ,198244.9975,441807.7842, 룸살롱 ,0,1, 기타 , 자율 , 상수도전용 ,  ,  ,  ,  ,  ,  ,  ,  , N ,45.46,  ,  ,  ,서울특별시 동작구 사당동 1031-25번지  ,126.9809427,37.4784502,정좌표,1.15901E+18,구주소,서울특별시 동작구 동작대로3길 8,서울특별시 동작구 사당동 1031-25,7015,1159062000,사당1동,1159010700,사당동
3190000, 3190000-102-1999-07539 ,19991224,  ,1, 영업/정상 ,1, 영업 ,  ,  ,  ,  , 02 5833001 ,39.6,156826, 서울특별시 동작구 사당동 1030-18번지  , 서울특별시 동작구 동작대로7길 4 (사당동) ,7015, 땡벌 ,2.02004E+13, U , 2020-04-09 02:40:00.0 , 룸살롱 ,198294.4823,441993.0829, 룸살롱 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , Y ,39.6,  ,  ,  ,서울특별시 동작구 사당동 1030-18번지  ,126.9815079,37.480122,정좌표,1.15901E+18,구주소,서울특별시 동작구 동작대로7길 4,서울특별시 동작구 사당동 1030-18,7015,1159062000,사당1동,1159010700,사당동
3190000, 3190000-102-2000-07611 ,20000310,  ,1, 영업/정상 ,1, 영업 ,  ,  ,  ,  ,234810549,60.9,156816, 서울특별시 동작구 사당동 148-10번지  , 서울특별시 동작구 사당로 287 (사당동) ,7008, 비전힐 ,2.01912E+13, U , 2019-12-21 02:40:00.0 , 룸살롱 ,198118.0618,442507.0558, 룸살롱 ,0,0, 유흥업소밀집지역 , 기타 , 상수도전용 ,  ,  ,  ,  ,  ,  ,  ,  , Y ,60.9,  ,  ,  ,서울특별시 동작구 사당동 148-10번지  ,126.9795115,37.4847542,정좌표,1.15901E+18,구주소,서울특별시 동작구 사당로 287,서울특별시 동작구 사당동 148-10,7008,1159063000,사당2동,1159010700,사당동
3190000, 3190000-102-2000-07625 ,20000318,  ,1, 영업/정상 ,1, 영업 ,  ,  ,  ,  ,205832002,77.04,156825, 서울특별시 동작구 사당동 1019-55번지  , 서울특별시 동작구 동작대로 45 (사당동) ,7014, 일점이 ,2.01611E+13, I , 2018-08-31 23:59:59.0 , 룸살롱 ,198294.0968,442062.2071, 룸살롱 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , N ,77.04,  ,  ,  ,서울특별시 동작구 사당동 1019-55번지  ,126.9814995,37.4807437,정좌표,1.15901E+18,구주소,서울특별시 동작구 동작대로 45,서울특별시 동작구 사당동 1019-55,7014,1159062000,사당1동,1159010700,사당동
3190000, 3190000-102-2000-07620 ,20000316,  ,1, 영업/정상 ,1, 영업 ,  ,  ,  ,  , 02 5852470 ,90.1,156826, 서울특별시 동작구 사당동 1031-26  , 서울특별시 동작구 동작대로3길 6 (사당동) ,7015, 퇴근길 ,2.02111E+13, U , 2021-11-20 02:40:00.0 , 룸살롱 ,198260.9285,441812.9082, 룸살롱 ,0,0,  ,  ,  ,0,0,0,0,0,  ,0,0, N ,90.1,  ,  ,  ,서울특별시 동작구 사당동 1031-26  ,126.981123,37.4784968,정좌표,1.15901E+18,구주소,서울특별시 동작구 동작대로3길 6,서울특별시 동작구 사당동 1031-26,7015,1159062000,사당1동,1159010700,사당동
3190000, 3190000-102-1999-07216 ,19990604,  ,1, 영업/정상 ,1, 영업 ,  ,  ,  ,  , 02 8262299 ,93.33,156800, 서울특별시 동작구 노량진동 36-5번지 지하1층  , 서울특별시 동작구 노량진로8길 35 지하1층 (노량진동) ,6928, 센스 ,2.02006E+13, U , 2020-06-13 02:40:00.0 , 간이주점 ,194390.7938,445604.7429, 간이주점 ,0,3, 기타 , 갑 , 상수도전용 ,  ,  ,  ,  ,  ,  ,  ,  , Y ,93.33,  ,  ,  ,서울특별시 동작구 노량진동 36-5번지 지하1층  ,126.9373477,37.5126482,정좌표,1.15901E+18,구주소,서울특별시 동작구 노량진로8길 35,서울특별시 동작구 노량진동 36-5,6928,1159052000,노량진2동,1159010100,노량진동
3190000, 3190000-102-1994-01865 ,19940506,  ,1, 영업/정상 ,1, 영업 ,  ,  ,  ,  , 02 5823538 ,77.58,156826, 서울특별시 동작구 사당동 1031-39번지  , 서울특별시 동작구 동작대로 39 (사당동) ,7015, 쌕쌕 ,2.01702E+13, I , 2018-08-31 23:59:59.0 , 스텐드바 ,198293.2952,441973.3329, 스텐드바 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , N ,77.58,  ,  ,  ,서울특별시 동작구 사당동 1031-39번지  ,126.9814877,37.4799506,정좌표,1.15901E+18,구주소,서울특별시 동작구 동작대로 39,서울특별시 동작구 사당동 1031-39,7015,1159062000,사당1동,1159010700,사당동
3190000, 3190000-102-1994-01866 ,19940516,  ,1, 영업/정상 ,1, 영업 ,  ,  ,  ,  , 02 8213342 ,130.86,156847, 서울특별시 동작구 신대방동 347-13번지  , 서울특별시 동작구 보라매로 106 (신대방동) ,7053, 동작회관 ,2.02006E+13, U , 2020-06-13 02:40:00.0 , 스텐드바 ,193595.53,444057.1081, 스텐드바 ,0,0, 주택가주변 , 기타 , 상수도전용 ,  ,  ,  ,  ,  ,  ,  ,  , Y ,130.86,  ,  ,  ,서울특별시 동작구 신대방동 347-13번지  ,126.9283623,37.4987,정좌표,1.15901E+18,구주소,서울특별시 동작구 보라매로 106,서울특별시 동작구 신대방동 347-13,7053,1159068000,신대방2동,1159010900,신대방동
3190000, 3190000-102-1994-01874 ,19940603,  ,1, 영업/정상 ,1, 영업 ,  ,  ,  ,  ,208154016,88.88,156839, 서울특별시 동작구 상도동 348-170번지  , 서울특별시 동작구 상도로 105 (상도동) ,6952, 여우(FOX) ,2.0081E+13, I , 2018-08-31 23:59:59.0 , 룸살롱 ,193913.8163,444286.4374, 룸살롱 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , N ,88.88,  ,  ,  ,서울특별시 동작구 상도동 348-170번지  ,126.9319631,37.500769,정좌표,1.15901E+18,구주소,서울특별시 동작구 상도로 105,서울특별시 동작구 상도동 348-170,6952,1159055000,상도3동,1159010200,상도동
3190000, 3190000-102-1994-01857 ,19940613,  ,1, 영업/정상 ,1, 영업 ,  ,  ,  ,  , 02 8428542 ,81.14,156853, 서울특별시 동작구 신대방동 607-26번지  , 서울특별시 동작구 시흥대로 654 (신대방동) ,7069, 힐링 ,2.0161E+13, I , 2018-08-31 23:59:59.0 , 룸살롱 ,191781.7453,443085.6228, 룸살롱 ,  ,  , 유흥업소밀집지역 ,  , 상수도전용 ,  ,  ,  ,  ,  ,  ,  ,  , N ,81.14,  ,  ,  ,서울특별시 동작구 신대방동 607-26번지  ,126.907862,37.4899343,정좌표,1.15901E+18,구주소,서울특별시 동작구 시흥대로 654,서울특별시 동작구 신대방동 607-26,7069,1159067000,신대방1동,1159010900,신대방동
3190000, 3190000-102-1994-01861 ,19940627,  ,1, 영업/정상 ,1, 영업 ,  ,  ,  ,  ,234733804,96.98,156824, 서울특별시 동작구 사당동 1003-39번지  , 서울특별시 동작구 사당로 286 (사당동) ,7013, 아쿠아 ,2.01608E+13, I , 2018-08-31 23:59:59.0 , 룸살롱 ,198107.1252,442442.4666, 룸살롱 ,1,2, 주택가주변 , 을 , 상수도전용 ,  ,  ,  ,  ,  ,  ,  ,  , N ,96.98,  ,  ,  ,서울특별시 동작구 사당동 1003-39번지  ,126.9793837,37.4841764,정좌표,1.15901E+18,구주소,서울특별시 동작구 사당로 286,서울특별시 동작구 사당동 1003-39,7013,1159062000,사당1동,1159010700,사당동
3190000, 3190000-102-1994-01870 ,19940628,  ,1, 영업/정상 ,1, 영업 ,  ,  ,  ,  , 02 5911591 ,97.4,156816, 서울특별시 동작구 사당동 147-99번지  , 서울특별시 동작구 동작대로 105 (사당동) ,7008, 내스타일 ,2.01709E+13, I , 2018-08-31 23:59:59.0 , 스텐드바 ,198316.0109,442637.7323, 스텐드바 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , Y ,97.4,  ,  ,  ,서울특별시 동작구 사당동 147-99번지  ,126.9817456,37.4859358,정좌표,1.15901E+18,구주소,서울특별시 동작구 동작대로 105,서울특별시 동작구 사당동 147-99,7008,1159063000,사당2동,1159010700,사당동
3190000, 3190000-102-1999-07215 ,19990603,  ,1, 영업/정상 ,1, 영업 ,  ,  ,  ,  ,205915691,93.5,156816, 서울특별시 동작구 사당동 147-100번지  , 서울특별시 동작구 동작대로 103 (사당동) ,7008,2040,2.01506E+13, I , 2018-08-31 23:59:59.0 , 룸살롱 ,198313.2635,442622.6372, 룸살롱 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , N ,93.5,  ,  ,  ,서울특별시 동작구 사당동 147-100번지  ,126.9817135,37.4858004,정좌표,1.15901E+18,구주소,서울특별시 동작구 동작대로 103,서울특별시 동작구 사당동 147-100,7008,1159063000,사당2동,1159010700,사당동
3190000, 3190000-102-2018-00002 ,20181219,  ,1, 영업/정상 ,1, 영업 ,  ,  ,  ,  , 02  63262780 ,60.31,156816, 서울특별시 동작구 사당동 144-3번지  , 서울특별시 동작구 동작대로27가길 46-5 지하1층 (사당동) ,7008, 놀자 ,2.01812E+13, I , 2018-12-21 02:20:23.0 , 기타 ,198221.6871,442585.532, 기타 ,  ,  , 학교정화(절대) ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , Y ,60.31,  ,  ,  ,서울특별시 동작구 사당동 144-3번지  ,126.9806779,37.4854581,정좌표,1.15901E+18,구주소,서울특별시 동작구 동작대로27가길 46-5,서울특별시 동작구 사당동 144-3,7008,1159063000,사당2동,1159010700,사당동
3190000, 3190000-102-2000-07837 ,20000727,  ,1, 영업/정상 ,1, 영업 ,  ,  ,  ,  ,  ,88.79,156811, 서울특별시 동작구 대방동 407-25번지  , 서울특별시 동작구 여의대방로24길 121 (대방동) ,7055, 초콜릿 ,2.01705E+13, I , 2018-08-31 23:59:59.0 , 룸살롱 ,193461.0781,444131.4997, 룸살롱 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , N ,88.79,  ,  ,  ,서울특별시 동작구 대방동 407-25번지  ,126.9268373,37.499371,정좌표,1.15901E+18,구주소,서울특별시 동작구 여의대방로24길 121,서울특별시 동작구 대방동 407-25,7055,1159066000,대방동,1159010800,대방동
3190000, 3190000-102-2000-07863 ,20000822,  ,1, 영업/정상 ,1, 영업 ,  ,  ,  ,  ,208129640,92.22,156800, 서울특별시 동작구 노량진동 72-3번지  , 서울특별시 동작구 노량진로 148-3 (노량진동) ,6922, 유토피아 ,2.00704E+13, I , 2018-08-31 23:59:59.0 , 룸살롱 ,194836.9232,445688.9941, 룸살롱 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , N ,92.22,  ,  ,  ,서울특별시 동작구 노량진동 72-3번지  ,126.9423931,37.5134143,정좌표,1.15901E+18,구주소,서울특별시 동작구 노량진로 148-3,서울특별시 동작구 노량진동 72-3,6922,1159051000,노량진1동,1159010100,노량진동
3190000, 3190000-102-2000-08020 ,20001222,  ,1, 영업/정상 ,1, 영업 ,  ,  ,  ,  , 02 8137798 ,62.91,156800, 서울특별시 동작구 노량진동 40-33번지  , 서울특별시 동작구 노량진로 106-3 (노량진동) ,6928, 리얼 술마시는 노래방송국 ,2.01906E+13, U , 2019-06-19 02:40:00.0 , 룸살롱 ,194428.3833,445649.331, 룸살롱 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , N ,62.91,  ,  ,  ,서울특별시 동작구 노량진동 40-33번지  ,126.9377719,37.5130485,정좌표,1.15901E+18,구주소,서울특별시 동작구 노량진로 106-3,서울특별시 동작구 노량진동 40-33,6928,1159052000,노량진2동,1159010100,노량진동
3190000, 3190000-102-2001-08243 ,20010615,  ,1, 영업/정상 ,1, 영업 ,  ,  ,  ,  ,  ,99.1,156800, 서울특별시 동작구 노량진동 29-6번지  , 서울특별시 동작구 노량진로 86-1 지하층 (노량진동) ,6927, 세시봉7080 ,2.02006E+13, U , 2020-06-13 02:40:00.0 , 룸살롱 ,194227.0778,445643.7212, 룸살롱 ,0,0, 기타 , 기타 , 상수도전용 ,  ,  ,  ,  ,  ,  ,  ,  , Y ,99.1,  ,  ,  ,서울특별시 동작구 노량진동 29-6번지  ,126.9354876,37.5130009,정좌표,1.15901E+18,구주소,서울특별시 동작구 노량진로 86-1,서울특별시 동작구 노량진동 29-6,6927,1159052000,노량진2동,1159010100,노량진동
3190000, 3190000-102-2001-08248 ,20011212,  ,1, 영업/정상 ,1, 영업 ,  ,  ,  ,  ,4974097,80.42,156816, 서울특별시 동작구 사당동 145-28번지  , 서울특별시 동작구 동작대로27가길 31 (사당동) ,7008, 벤츠 ,2.01506E+13, I , 2018-08-31 23:59:59.0 , 룸살롱 ,198266.8856,442662.6023, 룸살롱 ,0,0, 유흥업소밀집지역 ,  , 상수도전용 ,  ,  ,  ,  ,  ,  ,  ,  , N ,80.42,  ,  ,  ,서울특별시 동작구 사당동 145-28번지  ,126.981245,37.4861658,정좌표,1.15901E+18,구주소,서울특별시 동작구 동작대로27가길 31,서울특별시 동작구 사당동 145-28,7008,1159063000,사당2동,1159010700,사당동
3190000, 3190000-102-1994-01897 ,19940507,  ,1, 영업/정상 ,1, 영업 ,  ,  ,  ,  , 02 8524860 ,142.29,156838, 서울특별시 동작구 상도동 183-17 , 서울특별시 동작구 상도로 166 (상도동) ,6956, 짝노래장 ,2.02207E+13, U , 2021-12-06 21:00:00.0 , 룸살롱 ,194425.9645,444621.2029,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,서울특별시 동작구 상도동 183-17 ,126.9377448,37.5037855,정좌표,1.15901E+18,구주소,서울특별시 동작구 상도로 166,서울특별시 동작구 상도동 183-17,6956,1159054000,상도2동,1159010200,상도동
3190000, 3190000-102-2010-00001 ,20100618,  ,3, 폐업 ,2, 폐업 ,20200803,  ,  ,  , 02  816 2120 ,80.6,156800, 서울특별시 동작구 노량진동 72-3 외5필지 A호  , 서울특별시 동작구 노량진로 148-3 (노량진동외5필지 A호) ,6922, 쿨노래주점 ,2.02008E+13, U , 2020-08-05 02:40:00.0 , 룸살롱 ,194836.9232,445688.9941, 룸살롱 ,1,1, 기타 ,  , 상수도전용 ,  ,  ,  ,  ,  ,  ,  ,  , N ,80.6,  ,  ,  ,서울특별시 동작구 노량진동 72-3 외5필지 A호  ,126.9423931,37.5134143,정좌표,1.15901E+18,구주소,서울특별시 동작구 노량진로 148-3,서울특별시 동작구 노량진동 72-3,6922,1159051000,노량진1동,1159010100,노량진동
3190000, 3190000-102-2012-00001 ,20120622,  ,3, 폐업 ,2, 폐업 ,20170626,  ,  ,  , 02 8152747 ,92.61,156800, 서울특별시 동작구 노량진동 70-15번지 지하1층  , 서울특별시 동작구 노량진로 152 (노량진동 지하1층) ,6922, 천국노래바 ,2.01706E+13, I , 2018-08-31 23:59:59.0 , 룸살롱 ,194867.2801,445692.1961, 룸살롱 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , N ,92.61,  ,  ,  ,서울특별시 동작구 노량진동 70-15번지 지하1층  ,126.942732,37.5134444,정좌표,1.15901E+18,구주소,서울특별시 동작구 노량진로 152,서울특별시 동작구 노량진동 70-15,6922,1159051000,노량진1동,1159010100,노량진동
3190000, 3190000-102-2000-07689 ,20000429,  ,3, 폐업 ,2, 폐업 ,20050608,  ,  ,  , 02 8162122 ,63.6,156801, 서울특별시 동작구 노량진동 148-87번지  ,  ,  , 도우미노래주점 ,2.00407E+13, I , 2018-08-31 23:59:59.0 , 룸살롱 ,195093.6092,445700.0346, 룸살롱 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , N ,63.6,  ,  ,  ,서울특별시 동작구 노량진동 148-87번지  ,126.9452874,37.5135123,정좌표,1.15901E+18,구주소,서울특별시 동작구 노량진로 174,서울특별시 동작구 노량진동 148-87,6913,1159051000,노량진1동,1159010100,노량진동
3190000, 3190000-102-2000-07737 ,20000527,  ,3, 폐업 ,2, 폐업 ,20030901,  ,  ,  ,234863368,82.61,156827, 서울특별시 동작구 사당동 1042-7번지  ,  ,  , 상궁 ,2.00209E+13, I , 2018-08-31 23:59:59.0 , 스텐드바 ,198229.6474,441690.9219, 스텐드바 ,0,0, 기타 , 기타 , 상수도전용 ,  ,  ,  ,  ,  ,  ,  ,  , N ,82.61,  ,  ,  ,서울특별시 동작구 사당동 1042-7번지  ,126.980776,37.4774035,정좌표,1.15901E+18,구주소,서울특별시 동작구 동작대로1길 12,서울특별시 동작구 사당동 1042-7,7025,1159062000,사당1동,1159010700,사당동
3190000, 3190000-102-1971-01899 ,19711222,  ,3, 폐업 ,2, 폐업 ,19920810,  ,  ,  ,208134720,116.01,156800, 서울특별시 동작구 노량진동 45-31번지  ,  ,  , 자이안트 ,2.00201E+13, I , 2018-08-31 23:59:59.0 , 스텐드바 ,194623.1929,445601.4697, 스텐드바 ,3,2, 유흥업소밀집지역 , 지도 , 상수도전용 ,  ,  ,  ,  ,  ,  ,  ,  , N ,116.01,  ,  ,  ,서울특별시 동작구 노량진동 45-31번지  ,126.9399724,37.5126177,정좌표,1.15901E+18,구주소,서울특별시 동작구 장승배기로 167,서울특별시 동작구 노량진동 45-31,6928,1159052000,노량진2동,1159010100,노량진동
3190000, 3190000-102-1973-01901 ,19731120,  ,3, 폐업 ,2, 폐업 ,20200402,  ,  ,  , 02 8147754 ,94.76,156800, 서울특별시 동작구 노량진동 27-11번지  , 서울특별시 동작구 노량진로 92 (노량진동) ,6927, 벌떼(BUL DDE) ,2.02004E+13, U , 2020-04-04 02:40:00.0 , 룸살롱 ,194271.3452,445647.06, 룸살롱 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , N ,94.76,  ,  ,  ,서울특별시 동작구 노량진동 27-11번지  ,126.9359962,37.5130325,정좌표,1.15901E+18,구주소,서울특별시 동작구 노량진로 92,서울특별시 동작구 노량진동 27-11,6927,1159052000,노량진2동,1159010100,노량진동
3190000, 3190000-102-1973-01900 ,19731216,  ,3, 폐업 ,2, 폐업 ,19910524,  ,  ,  ,208139206,94.2,156806, 서울특별시 동작구 노량진동 312-6번지  ,  ,  , 보리수 ,2.00201E+13, I , 2018-08-31 23:59:59.0 , 스텐드바 ,194587.6483,445069.91, 스텐드바 ,1,2, 유흥업소밀집지역 , 지도 , 상수도전용 ,  ,  ,  ,  ,  ,  ,  ,  , N ,94.2,  ,  ,  ,서울특별시 동작구 노량진동 312-6번지  ,126.9394743,37.5078468,정좌표,1.15901E+18,구주소,서울특별시 동작구 장승배기로 113,서울특별시 동작구 노량진동 312-6,6936,1159052000,노량진2동,1159010100,노량진동
3190000, 3190000-102-1975-01871 ,19750621,  ,3, 폐업 ,2, 폐업 ,19960110,  ,  ,  ,208122517,86.54,156800, 서울특별시 동작구 노량진동 60-15번지  ,  ,  , 대우 ,2.00109E+13, I , 2018-08-31 23:59:59.0 , 스텐드바 ,194633.8624,445730.1229, 스텐드바 ,2,1, 기타 , 기타 , 상수도전용 ,  ,  ,  ,  ,  ,  ,  ,  , N ,86.54,  ,  ,  ,서울특별시 동작구 노량진동 60-15번지  ,126.9400916,37.5137812,정좌표,1.15901E+18,구주소,서울특별시 동작구 노량진로 125,서울특별시 동작구 노량진동 60-15,6902,1159051000,노량진1동,1159010100,노량진동
3190000, 3190000-102-1977-01898 ,19770324,  ,3, 폐업 ,2, 폐업 ,19901010,  ,  ,  ,205339200,884.6,156816, 서울특별시 동작구 사당동 135-1번지  ,  ,  , 없음 ,2.00201E+13, I , 2018-08-31 23:59:59.0 , 관광호텔나이트(카바레) ,  ,  , 관광호텔나이트(카바레) ,3,2, 유흥업소밀집지역 , 지도 , 상수도전용 ,  ,  ,  ,  ,  ,  ,  ,  , N ,884.6,  ,  ,  ,서울특별시 동작구 사당동 135-1번지  ,126.9819955,37.4875238,인근좌표,11590,구주소,,서울특별시 동작구 사당동 135-1,NULL,,,1159010700,사당동
3190000, 3190000-102-1984-01876 ,19840926,  ,3, 폐업 ,2, 폐업 ,19890704,  ,  ,  ,205347551,97.35,156816, 서울특별시 동작구 사당동 134-2번지  ,  ,  , 유토피아 ,2.00201E+13, I , 2018-08-31 23:59:59.0 , 스텐드바 ,198332.4977,442863.0502, 스텐드바 ,1,2, 유흥업소밀집지역 , 지도 , 상수도전용 ,  ,  ,  ,  ,  ,  ,  ,  , N ,97.35,  ,  ,  ,서울특별시 동작구 사당동 134-2번지  ,126.9819329,37.4879648,정좌표,1.15901E+18,구주소,서울특별시 동작구 동작대로 127,서울특별시 동작구 사당동 134-2,7008,1159063000,사당2동,1159010700,사당동
3190000, 3190000-102-1986-01877 ,19860804,  ,3, 폐업 ,2, 폐업 ,20120813,  ,  ,  ,234716973,165.99,156825, 서울특별시 동작구 사당동 1019-46번지  , 서울특별시 동작구 동작대로 49 (사당동) ,7014, 오페라 ,2.0071E+13, I , 2018-08-31 23:59:59.0 , 룸살롱 ,198293.8123,442097.4943, 룸살롱 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , N ,165.99,  ,  ,  ,서울특별시 동작구 사당동 1019-46번지  ,126.9814951,37.481068,정좌표,1.15901E+18,구주소,서울특별시 동작구 동작대로 49,서울특별시 동작구 사당동 1019-46,7014,1159062000,사당1동,1159010700,사당동
3190000, 3190000-102-1986-01878 ,19860804,  ,3, 폐업 ,2, 폐업 ,19990524,  ,  ,  , 02 8152980 ,119.54,156800, 서울특별시 동작구 노량진동 60-20번지  ,  ,  , 뉴타운 ,1.99906E+13, I , 2018-08-31 23:59:59.0 , 룸살롱 ,194776.6002,445737.0242, 룸살롱 ,2,4, 유흥업소밀집지역 , 을 , 상수도전용 ,  ,  ,  ,  ,  ,  ,  ,  , N ,119.54,  ,  ,  ,서울특별시 동작구 노량진동 60-20번지  ,126.9417083,37.5138407,정좌표,1.15901E+18,구주소,서울특별시 동작구 노량진로 141,서울특별시 동작구 노량진동 60-20,6902,1159051000,노량진1동,1159010100,노량진동
3190000, 3190000-102-1987-01851 ,19870313,  ,3, 폐업 ,2, 폐업 ,19910524,  ,  ,  ,208152873,59.39,156801, 서울특별시 동작구 노량진동 198번지  ,  ,  , 아바 ,2.00201E+13, I , 2018-08-31 23:59:59.0 , 룸살롱 ,  ,  , 룸살롱 ,1,2, 유흥업소밀집지역 , 지도 , 상수도전용 ,  ,  ,  ,  ,  ,  ,  ,  , N ,59.39,  ,  ,  ,서울특별시 동작구 노량진동 198번지  ,126.9484331,37.5126303,인근좌표,11590,구주소,,서울특별시 동작구 노량진동 198,NULL,,,1159010100,노량진동
3190000, 3190000-102-1988-01872 ,19880112,  ,3, 폐업 ,2, 폐업 ,20110125,  ,  ,  , 02 8123313 ,98.86,156806, 서울특별시 동작구 노량진동 307-15번지  ,  ,  , 자우림비지니스크럽 ,2.01002E+13, I , 2018-08-31 23:59:59.0 , 룸살롱 ,194611.826,445119.3094, 룸살롱 ,1,3, 유흥업소밀집지역 , 을 , 상수도전용 ,  ,  ,  ,  ,  ,  ,  ,  , N ,98.86,  ,  ,  ,서울특별시 동작구 노량진동 307-15번지  ,126.9398528,37.5082736,정좌표,1.15901E+18,구주소,서울특별시 동작구 장승배기로 119,서울특별시 동작구 노량진동 307-15,6935,1159052000,노량진2동,1159010100,노량진동
3190000, 3190000-102-1988-01880 ,19881010,  ,3, 폐업 ,2, 폐업 ,20110930,  ,  ,  ,205829869,192.26,156826, 서울특별시 동작구 사당동 1031-36번지  ,  ,  , 헤라 ,2.00906E+13, I , 2018-08-31 23:59:59.0 , 룸살롱 ,198284.6568,441959.3028, 룸살롱 ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  ,  , N ,192.26,  ,  ,  ,서울특별시 동작구 사당동 1031-36번지  ,126.9813989,37.4798237,정좌표,1.15901E+18,구주소,서울특별시 동작구 동작대로 37,서울특별시 동작구 사당동 1031-36,7015,1159062000,사당1동,1159010700,사당동
3190000, 3190000-102-1988-01848 ,19881027,  ,3, 폐업 ,2, 폐업 ,20070919,  ,  ,  , 02 5886400 ,139.65,156824, 서울특별시 동작구 사당동 1007-50번지  ,  ,  , 일번가 스텐드빠 ,2.00512E+13, I , 2018-08-31 23:59:59.0 , 스텐드바 ,198298.1871,442296.7292, 스텐드바 ,2,6, 유흥업소밀집지역 , 을 , 상수도전용 ,  ,  ,  ,  ,  ,  ,  ,  , N ,139.65,  ,  ,  ,서울특별시 동작구 사당동 1007-50번지  ,126.9815499,37.4828616,정좌표,1.15901E+18,구주소,서울특별시 동작구 동작대로 71,서울특별시 동작구 사당동 1007-50,7013,1159062000,사당1동,1159010700,사당동
3190000, 3190000-102-1989-01856 ,19890830,  ,3, 폐업 ,2, 폐업 ,20071031,  ,  ,  ,205215545,72.85,156816, 서울특별시 동작구 사당동 147-4번지  ,  ,  , 퇴근길(Ⅱ) ,2.00611E+13, I , 2018-08-31 23:59:59.0 , 룸살롱 ,  ,  , 룸살롱 ,2,7, 주택가주변 , 갑 , 상수도전용 ,  ,  ,  ,  ,  ,  ,  ,  , N ,72.85,  ,  ,  ,서울특별시 동작구 사당동 147-4번지  ,126.9815261,37.4854474,인근좌표,11590,구주소,,서울특별시 동작구 사당동 147-4,NULL,,,1159010700,사당동
3190000, 3190000-102-1991-01863 ,19911228,  ,3, 폐업 ,2, 폐업 ,19940513,  ,  ,  ,208422030,109.03,156838, 서울특별시 동작구 상도동 186-5번지  ,  ,  , 실내마차 ,2.00109E+13, I , 2018-08-31 23:59:59.0 , 룸살롱 ,194318.3872,444542.6751, 룸살롱 ,2,4, 주택가주변 , 기타 , 상수도전용 ,  ,  ,  ,  ,  ,  ,  ,  , N ,109.03,  ,  ,  ,서울특별시 동작구 상도동 186-5번지  ,126.9365333,37.5030808,정좌표,1.15901E+18,구주소,서울특별시 동작구 상도로 154,서울특별시 동작구 상도동 186-5,6957,1159054000,상도2동,1159010200,상도동
